,Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
2219,MCQ260FC,Which biological [blood] family member?,MCQ,Medical Conditions,1999,2000,Questionnaire,None
2220,MCQ260FD,Which biological [blood] family member?,MCQ,Medical Conditions,1999,2000,Questionnaire,None
2221,MCQ260FE,Which biological [blood] family member?,MCQ,Medical Conditions,1999,2000,Questionnaire,None
2222,MCQ260FF,Which biological [blood] family member?,MCQ,Medical Conditions,1999,2000,Questionnaire,None
2223,MCQ260FG,Which biological [blood] family member?,MCQ,Medical Conditions,1999,2000,Questionnaire,None
2224,MCQ260FH,Which biological [blood] family member?,MCQ,Medical Conditions,1999,2000,Questionnaire,None
2225,MCQ260FI,Which biological [blood] family member?,MCQ,Medical Conditions,1999,2000,Questionnaire,None
2226,MCQ260GA,Which biological [blood] family member?,MCQ,Medical Conditions,1999,2000,Questionnaire,None
2227,MCQ260GB,Which biological [blood] family member?,MCQ,Medical Conditions,1999,2000,Questionnaire,None
2228,MCQ260GC,Which biological [blood] family member?,MCQ,Medical Conditions,1999,2000,Questionnaire,None
2229,MCQ260GD,Which biological [blood] family member?,MCQ,Medical Conditions,1999,2000,Questionnaire,None
2230,MCQ260GE,Which biological [blood] family member?,MCQ,Medical Conditions,1999,2000,Questionnaire,None
2231,MCQ260GF,Which biological [blood] family member?,MCQ,Medical Conditions,1999,2000,Questionnaire,None
2232,MCQ260GG,Which biological [blood] family member?,MCQ,Medical Conditions,1999,2000,Questionnaire,None
2233,MCQ260GH,Which biological [blood] family member?,MCQ,Medical Conditions,1999,2000,Questionnaire,None
2234,MCQ260GI,Which biological [blood] family member?,MCQ,Medical Conditions,1999,2000,Questionnaire,None
2235,MCQ270,Did {your/SP's} biological mother ever fracture her hip?,MCQ,Medical Conditions,1999,2000,Questionnaire,None
2236,MCQ280,About how old was she when she fractured her hip (the first time)?,MCQ,Medical Conditions,1999,2000,Questionnaire,None
2237,MCQ290,Was she. . . .,MCQ,Medical Conditions,1999,2000,Questionnaire,None
2238,SEQN,Respondent sequence number.,MCQ,Medical Conditions,1999,2000,Questionnaire,None
2239,MPD040,"How many weeks, in the past year, did {you/SP} have joint symptoms due to an injury?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2240,MPD050a,Please look at this card and give me the joints that were affected.,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2241,MPD050b,Please look at this card and give me the joints that were affected.,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2242,MPD050c,Please look at this card and give me the joints that were affected.,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2243,MPD050d,Please look at this card and give me the joints that were affected.,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2244,MPD050e,Please look at this card and give me the joints that were affected.,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2245,MPD050f,Please look at this card and give me the joints that were affected.,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2246,MPD050g,Please look at this card and give me the joints that were affected.,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2247,MPD050h,Please look at this card and give me the joints that were affected.,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2248,MPD050i,Please look at this card and give me the joints that were affected.,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2249,MPD050j,Please look at this card and give me the joints that were affected.,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2250,MPD050k,Please look at this card and give me the joints that were affected.,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2251,MPD050l,Please look at this card and give me the joints that were affected.,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2252,MPD050m,Please look at this card and give me the joints that were affected.,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2253,MPD050n,Please look at this card and give me the joints that were affected.,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2254,MPD050o,Please look at this card and give me the joints that were affected.,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2255,MPD050p,Please look at this card and give me the joints that were affected.,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2256,MPD050q,Please look at this card and give me the joints thate were affected,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2257,MPQ010,"During the past 12 months, {have you/has SP} had pain, aching, stiffness or swelling in or around a joint?[Do not include neck pain.]",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2258,MPQ020,Were these symptoms present on most days for at least 1 month?,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2259,MPQ030,Did these symptoms begin only because of an injury?,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2260,MPQ060,"The following questions are about pain {you/SP} may have experienced in the past 3 months.  Please refer to pain that lasted a whole day or more.  Do not report aches and pains that were fleeting or minor.  During the past 3 months, did {you/SP} have neck pain?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2261,MPQ070,"[During the past 3 months], did {you/SP} have low back pain?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2262,MPQ080,Did this pain spread down either leg to areas below the knees?,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2263,MPQ090,"During the past 3 months, did {you/SP} have severe headaches or migraines?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2264,MPQ100,"During the past month, {have you/has SP} had a problem with pain that lasted more than 24 hours?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2265,MPQ110,For how long {have you/has SP} experienced this pain?  Would you say . . .,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2266,MPQ120a,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2267,MPQ120aa,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2268,MPQ120ab,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2269,MPQ120ac,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2270,MPQ120ad,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2271,MPQ120ae,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2272,MPQ120af,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2273,MPQ120b,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2274,MPQ120c,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2275,MPQ120d,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2276,MPQ120e,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2277,MPQ120f,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2278,MPQ120g,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2279,MPQ120h,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2280,MPQ120i,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2281,MPQ120j,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2282,MPQ120k,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2283,MPQ120l,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2284,MPQ120m,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2285,MPQ120n,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2286,MPQ120o,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2287,MPQ120p,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2288,MPQ120q,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2289,MPQ120r,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2290,MPQ120s,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2291,MPQ120t,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2292,MPQ120u,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2293,MPQ120v,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2294,MPQ120w,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2295,MPQ120x,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2296,MPQ120y,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2297,MPQ120z,"Regarding {your/SP's} pain problem, which regions are affected?",MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2298,SEQN,Respondent sequence number.,MPQ,Miscellaneous Pain,1999,2000,Questionnaire,None
2299,OCD230,"What kind of business or industry is this?  (For example:  TV and radio management, retail shoe store, state labor department, farm.)",OCQ,Occupation,1999,2000,Questionnaire,None
2300,OCD240,"(SP Interview Version) What kind of work {were you/was SP} doing? (For example: farming, mail clerk, computer specialist.)

(Family Interview Version) What kind of work {were/was} {you/NON-SP HEAD/NON-SP SPOUSE} doing?  (For example:  farming, mail clerk, computer specialist.)",OCQ,Occupation,1999,2000,Questionnaire,None
2301,OCD270,About how long {have you/has SP} worked for {EMPLOYER} as a(n) {OCCUPATION}?,OCQ,Occupation,1999,2000,Questionnaire,None
2302,OCD390,"Thinking of all the paid jobs or businesses {you/SP} ever had, what kind of work {were you/was s/he} doing the longest?  (For example, electrical engineer, stock clerk, typist, farmer.)",OCQ,Occupation,1999,2000,Questionnaire,None
2303,OCD395,About how long did {you/SP} work at that job or business?,OCQ,Occupation,1999,2000,Questionnaire,None
2304,OCD470,"Earlier I recorded that {you have/SP has} been told by a doctor that {you/s/he} had asthma.  When {you/SP} first developed symptoms of asthma, what kind of work {were you/was s/he} doing?  (For example, electrical engineer, stock clerk, typist, farmer.)",OCQ,Occupation,1999,2000,Questionnaire,None
2305,OCD480,"What kind of business or industry was that?  (For example, TV and radio manufacturing, retail shoe store, farm.)",OCQ,Occupation,1999,2000,Questionnaire,None
2306,OCQ130,"The next question is about work at a job or business.  On the average, how many hours per week does {SP} work in a paid or unpaid job?  Would you say . . .",OCQ,Occupation,1999,2000,Questionnaire,None
2307,OCQ150,(SP Interview Version) In this part of the survey I will ask you questions about {your/SP's} work experience. Which of the following {were you/was SP} doing last week . . . (Family Interview Version) The next questions are about {your/NON-SP HEAD'S/NON- SP SPOUSE'S} current job or business.  Which of the following {were you/was} {NON-SP HEAD/NON-SP SPOUSE} doing last week . . .,OCQ,Occupation,1999,2000,Questionnaire,None
2308,OCQ160,"(SP Interview Version) Did {you/SP} do any work at a job or business at all last week [include unpaid work in a family farm or business]?

(Family Interview Version) Did {you/NON-SP HEAD/NON-SP SPOUSE} do any work at a job or business at all last week ( include unpaid work in a family farm or business)?",OCQ,Occupation,1999,2000,Questionnaire,None
2309,OCQ180,How many hours did {you/SP} work last week at all jobs or businesses?,OCQ,Occupation,1999,2000,Questionnaire,None
2310,OCQ210,{Do you/Does SP} usually work 35 hours or more per week in total at all jobs or businesses?,OCQ,Occupation,1999,2000,Questionnaire,None
2311,OCQ260,"Looking at the card, which of these best describes this job or work situation?",OCQ,Occupation,1999,2000,Questionnaire,None
2312,OCQ280,Was health insurance offered to {you/SP} through this job or business?,OCQ,Occupation,1999,2000,Questionnaire,None
2313,OCQ290G,"The next questions are about conditions {you/SP} may experience and equipment {you/he/she} may use at {EMPLOYER} as a(n) {OCCUPATION}. At this job or business, how many hours per day can {you/SP} smell the smoke from other people's cigarettes, cigars, and/or pipes?",OCQ,Occupation,1999,2000,Questionnaire,None
2314,OCQ290Q,"The next questions are about conditions {you/SP} may experience and equipment {you/he/she} may use at {EMPLOYER} as a(n) {OCCUPATION}.  At this job or business, how many hours per day can {you/SP} smell the smoke from other people's cigarettes, cigars, and/or pipes?",OCQ,Occupation,1999,2000,Questionnaire,None
2315,OCQ300,"In this job, {do you/does SP} ever wear protective equipment?",OCQ,Occupation,1999,2000,Questionnaire,None
2316,OCQ310a,{Do you/Does SP} ever wear . . .a respirator?,OCQ,Occupation,1999,2000,Questionnaire,None
2317,OCQ310b,[(Do you/Does SP) ever wear]... protective hearing devices?,OCQ,Occupation,1999,2000,Questionnaire,None
2318,OCQ310c,"[(Do you/Does SP) ever wear]... protective gloves other than those for cold weather (protective gloves include special gloves to protect your hands against chemicals, cuts, tears, punctures, heat, flame, subzero cold, biological or body fluids)?",OCQ,Occupation,1999,2000,Questionnaire,None
2319,OCQ330a,Are these gloves made of . . .,OCQ,Occupation,1999,2000,Questionnaire,None
2320,OCQ330b,Are these gloves made of . . .,OCQ,Occupation,1999,2000,Questionnaire,None
2321,OCQ330c,Are these gloves made of . . .,OCQ,Occupation,1999,2000,Questionnaire,None
2322,OCQ330d,Are these gloves made of . . .,OCQ,Occupation,1999,2000,Questionnaire,None
